"customer_id","first_name","last_name","email","phone_number","date_of_birth","address","city","state","zip_code"
"C649","Alejandra","Mclean","alejandra.mclean@example.com","(949) 563-4998","1984-11-17","8125 Main St","New York","New York","10005"
"C650","Reuben","Potter","reuben.potter@example.com","(259) 391-7379","1997-04-02","7127 Lexington Ave","New York","New York","10001"
"C651","Marilyn","Greer","marilyn.greer@example.com","(849) 489-1040","1987-03-11","6009 Madison Ave","Newark","New Jersey","7004"
"C652","Camila","Nichols","camila.nichols@example.com","(967) 305-7734","1971-10-11","7362 Main St","New York","New York","10002"
"C653","Iris","Bruce","iris.bruce@example.com","(427) 501-8196","1962-07-28","409 Main St","New York","New York","10001"
"C654","Henry","Pratt","henry.pratt@example.com","(278) 272-5193","1975-08-16","2578 5th Ave","Paterson","New Jersey","7002"
"C655","Kira","Soto","kira.soto@example.com","(557) 408-1797","1978-05-17","3990 Lexington Ave","New York","New York","10003"
"C656","Ashanti","Scott","ashanti.scott@example.com","(813) 430-7600","1997-03-12","158 Lexington Ave","New York","New York","10002"
"C657","Sarahi","Burke","sarahi.burke@example.com","(267) 666-6248","1982-10-15","1446 5th Ave","New York","New York","10004"
"C658","Aimee","Terry","aimee.terry@example.com","(754) 346-8942","1999-01-24","5838 Madison Ave","New York","New York","10004"
"C659","Jerimiah","Jackson","jerimiah.jackson@example.com","(385) 370-8296","2005-11-10","3556 5th Ave","New York","New York","10001"
"C660","Juliette","Morton","juliette.morton@example.com","(546) 297-2704","1983-01-10","3619 Madison Ave","New York","New York","10001"
"C661","Tyler","Gay","tyler.gay@example.com","(377) 759-2819","1974-06-08","6623 Madison Ave","New York","New York","10002"
"C662","Noemi","Randall","noemi.randall@example.com","(602) 237-6699","1969-05-22","8264 Madison Ave","New York","New York","10005"
"C663","Jazlene","Lozano","jazlene.lozano@example.com","(677) 472-7058","2002-12-30","9090 Madison Ave","New York","New York","10003"
"C664","Jennifer","Salazar","jennifer.salazar@example.com","(200) 517-2579","2004-10-02","6928 Lexington Ave","New York","New York","10003"
"C665","Vaughn","Leonard","vaughn.leonard@example.com","(868) 958-8019","1968-10-03","3908 Broadway","New York","New York","10002"
"C666","Caitlin","Robertson","caitlin.robertson@example.com","(847) 237-2771","1995-02-24","5403 Madison Ave","New York","New York","10003"
"C667","Elyse","Huerta","elyse.huerta@example.com","(865) 403-2908","1964-10-22","5618 Main St","New York","New York","10001"
"C668","Kyle","Sanders","kyle.sanders@example.com","(484) 642-8886","1988-10-13","5446 Madison Ave","New York","New York","10004"
"C669","Barrett","Jennings","barrett.jennings@example.com","(752) 420-6888","2000-08-21","7277 5th Ave","New York","New York","10004"
"C670","Darius","Koch","darius.koch@example.com","(285) 750-5149","2004-08-21","5432 Lexington Ave","New York","New York","10003"
"C671","Kolton","Dawson","kolton.dawson@example.com","(860) 974-6816","2005-11-03","8548 Main St","New York","New York","10001"
"C672","Virginia","Wallace","virginia.wallace@example.com","(608) 765-4550","1984-10-19","1925 Madison Ave","New York","New York","10005"
"C673","Malik","Ochoa","malik.ochoa@example.com","(286) 656-5057","1964-06-10","4456 Madison Ave","New York","New York","10005"
"C674","Elyse","Pratt","elyse.pratt@example.com","(316) 923-5113","1982-04-09","6089 Lexington Ave","New York","New York","10002"
"C675","Yahir","Hill","yahir.hill@example.com","(764) 329-5683","1966-11-27","8583 Madison Ave","New York","New York","10004"
"C676","Harley","Abbott","harley.abbott@example.com","(543) 308-2589","1961-12-20","8018 5th Ave","New York","New York","10003"
"C677","Michaela","Smith","michaela.smith@example.com","(863) 775-8500","1960-03-04","9891 Lexington Ave","New York","New York","10003"
"C678","Lillie","Leblanc","lillie.leblanc@example.com","(763) 734-7538","1991-08-05","1896 Lexington Ave","New York","New York","10003"
"C679","Sincere","Rivera","sincere.rivera@example.com","(357) 540-7800","1969-03-19","8254 Broadway","New York","New York","10003"
"C680","Jonas","Hernandez","jonas.hernandez@example.com","(642) 337-6122","1981-03-05","2537 5th Ave","New York","New York","10004"
"C681","Malachi","Singleton","malachi.singleton@example.com","(467) 213-6337","2003-10-22","8924 Broadway","New York","New York","10003"
"C682","Natalie","Christensen","natalie.christensen@example.com","(607) 880-6904","1985-09-02","7162 5th Ave","Newark","New Jersey","7005"
"C683","Rohan","Matthews","rohan.matthews@example.com","(545) 504-1070","1967-01-11","8585 Lexington Ave","New York","New York","10003"
"C684","Taniya","Stafford","taniya.stafford@example.com","(810) 775-4168","1962-10-16","2937 5th Ave","New York","New York","10004"
"C685","Cherish","Preston","cherish.preston@example.com","(755) 695-7053","1997-02-09","2926 Lexington Ave","New York","New York","10002"
"C686","Briley","Hanson","briley.hanson@example.com","(608) 252-6293","2003-08-30","2316 Lexington Ave","New York","New York","10002"
"C687","Hugo","Tate","hugo.tate@example.com","(696) 661-9399","1992-04-20","1496 5th Ave","New York","New York","10001"
"C688","Dakota","Salinas","dakota.salinas@example.com","(526) 935-1031","1964-07-10","6076 Lexington Ave","New York","New York","10001"
"C689","Janiyah","Ballard","janiyah.ballard@example.com","(866) 507-3930","1975-06-22","9623 Main St","New York","New York","10001"
"C690","Annika","Malone","annika.malone@example.com","(662) 512-4039","1971-07-27","6259 Madison Ave","New York","New York","10001"
"C691","Celeste","Lin","celeste.lin@example.com","(990) 562-3786","2004-01-26","7073 Broadway","New York","New York","10005"
"C692","Larissa","Warner","larissa.warner@example.com","(650) 248-5317","1971-10-20","5995 Lexington Ave","New York","New York","10003"
"C693","Lawrence","Cross","lawrence.cross@example.com","(634) 476-1069","1993-09-26","7045 Madison Ave","New York","New York","10005"
"C694","Kara","Barnes","kara.barnes@example.com","(936) 504-2565","1979-04-29","7094 Broadway","New York","New York","10003"
"C695","Emery","Schmidt","emery.schmidt@example.com","(508) 451-2024","2002-03-02","9310 Main St","New York","New York","10003"
"C696","Adalyn","Vaughan","adalyn.vaughan@example.com","(291) 342-1487","1969-12-12","9598 Main St","Trenton","New Jersey","7005"
"C697","Chase","Lloyd","chase.lloyd@example.com","(403) 832-2987","1981-11-12","9265 Broadway","New York","New York","10005"
"C698","Hallie","Delacruz","hallie.delacruz@example.com","(865) 429-9647","2004-08-22","9638 Madison Ave","New York","New York","10003"
"C699","Tia","Atkins","tia.atkins@example.com","(445) 987-3011","2003-06-09","6155 Lexington Ave","New York","New York","10004"
"C700","Nia","Nicholson","nia.nicholson@example.com","(969) 278-5024","1970-11-01","3887 Madison Ave","New York","New York","10002"
"C701","Lilian","Norton","lilian.norton@example.com","(248) 243-2796","1984-10-25","7973 Madison Ave","New York","New York","10005"
"C702","Aliana","Pennington","aliana.pennington@example.com","(509) 403-1151","1977-11-01","5931 Broadway","New York","New York","10003"
"C703","Estrella","Benitez","estrella.benitez@example.com","(210) 333-7758","1982-04-22","2944 Broadway","New York","New York","10005"
"C704","Oscar","Munoz","oscar.munoz@example.com","(755) 810-1096","1960-12-05","1101 Broadway","Trenton","New Jersey","7001"
"C705","Dane","Barton","dane.barton@example.com","(610) 306-1034","2004-01-02","2653 Madison Ave","New York","New York","10001"
"C706","Dexter","Cline","dexter.cline@example.com","(918) 321-3662","1976-06-26","5741 Broadway","New York","New York","10005"
"C707","Atticus","Frost","atticus.frost@example.com","(746) 241-7530","1973-11-26","8674 Main St","Jersey City","New Jersey","7001"
"C708","Yamilet","Cohen","yamilet.cohen@example.com","(205) 706-7890","1989-07-31","3550 Main St","New York","New York","10003"
"C709","Emmalee","Reynolds","emmalee.reynolds@example.com","(882) 439-7070","1980-08-25","5554 Lexington Ave","New York","New York","10003"
"C710","Moshe","Taylor","moshe.taylor@example.com","(690) 460-1152","1984-12-29","3499 Madison Ave","New York","New York","10005"
"C711","Irene","Melton","irene.melton@example.com","(540) 330-8287","1970-05-02","1962 Madison Ave","New York","New York","10001"
"C712","Marcel","Gomez","marcel.gomez@example.com","(229) 972-1193","1962-02-17","3109 Madison Ave","New York","New York","10001"
"C713","Janet","King","janet.king@example.com","(261) 397-7101","1972-02-27","9231 Broadway","New York","New York","10001"
"C714","Bonalyn","Boutwell","bonalyn.boutwell@example.com","(252) 296-8991","1971-04-20","5738 Main St","New York","New York","10005"
"C715","Nan","Singh","nan.singh@example.com","(908) 918-6035","1994-11-09","6606 Broadway","New York","New York","10002"
"C716","Tyrone","Steans","tyrone.steans@example.com","(782) 574-6398","1996-12-24","7538 Broadway","Trenton","New Jersey","7003"
"C717","William","LaRotonda","william.larotonda@example.com","(364) 358-2353","1986-08-13","2996 Lexington Ave","Hoboken","New Jersey","7005"
"C718","Mia","Brown","mia.brown@example.com","(734) 506-2759","1981-01-03","5218 Broadway","Trenton","New Jersey","7005"
"C719","Peter","Foley","peter.foley@example.com","(944) 764-1668","1994-12-20","4895 Main St","Trenton","New Jersey","7003"
"C720","Maximus","Carney","maximus.carney@example.com","(397) 623-9728","1972-10-03","4345 Madison Ave","New York","New York","10001"
"C721","Jaida","Sweeney","jaida.sweeney@example.com","(906) 413-6394","1988-09-29","1368 Broadway","New York","New York","10001"
"C722","Rhys","Lawson","rhys.lawson@example.com","(517) 726-7763","1984-04-16","3207 5th Ave","New York","New York","10002"
"C723","Allyson","Keller","allyson.keller@example.com","(774) 720-8400","1997-06-29","826 Main St","New York","New York","10002"
"C724","Eddie","Bauer","eddie.bauer@example.com","(501) 935-2757","1989-08-21","1072 Madison Ave","New York","New York","10001"
"C725","Roger","Taylor","roger.taylor@example.com","(774) 351-6759","1964-06-09","946 Lexington Ave","New York","New York","10002"
"C726","Marshall","Sellers","marshall.sellers@example.com","(786) 608-7135","2005-07-28","235 Lexington Ave","Paterson","New Jersey","7003"
"C727","Cloe","Mcgrath","cloe.mcgrath@example.com","(933) 325-9123","1976-08-29","3012 5th Ave","Hoboken","New Jersey","7001"
"C728","Kellen","Smith","kellen.smith@example.com","(492) 593-4963","1969-09-13","5258 5th Ave","New York","New York","10005"
"C729","Kadence","Gentry","kadence.gentry@example.com","(285) 506-7424","1999-01-06","1656 Broadway","New York","New York","10003"
"C730","Willow","Golden","willow.golden@example.com","(569) 503-5890","1986-09-03","5471 Madison Ave","New York","New York","10001"
"C731","Amiyah","Sims","amiyah.sims@example.com","(289) 639-4898","1993-09-20","6099 Main St","New York","New York","10001"
"C732","Shaniya","Hamilton","shaniya.hamilton@example.com","(678) 608-6997","1991-07-10","3583 Madison Ave","New York","New York","10002"
"C733","Johan","Willis","johan.willis@example.com","(950) 970-3163","1977-06-02","3916 Broadway","New York","New York","10001"
"C734","Seth","Alvarez","seth.alvarez@example.com","(813) 969-1365","1964-09-24","2255 Broadway","New York","New York","10005"
"C735","Aron","Grant","aron.grant@example.com","(313) 859-6284","1998-12-11","2611 Broadway","Hoboken","New Jersey","7005"
"C736","Haleigh","Carter","haleigh.carter@example.com","(426) 230-5719","1987-11-23","2636 Madison Ave","New York","New York","10004"
"C737","Tatiana","Ayala","tatiana.ayala@example.com","(844) 725-3368","1978-12-24","4552 Lexington Ave","New York","New York","10001"
"C738","Elliott","Petersen","elliott.petersen@example.com","(293) 707-2779","1963-04-14","2699 Main St","New York","New York","10001"
"C739","Lily","Tyler","lily.tyler@example.com","(596) 766-4297","1974-03-21","1570 5th Ave","New York","New York","10004"
"C740","Noe","Mann","noe.mann@example.com","(534) 828-9669","1983-02-09","2635 Main St","New York","New York","10003"
"C741","Niko","Durham","niko.durham@example.com","(691) 423-1635","1995-05-11","8094 5th Ave","New York","New York","10003"
"C742","Dante","Strong","dante.strong@example.com","(910) 715-2829","1998-11-29","7362 5th Ave","New York","New York","10003"
"C743","Angeline","Perez","angeline.perez@example.com","(203) 419-3345","1960-02-05","2477 Broadway","Hoboken","New Jersey","7003"
"C744","Jairo","Blanchard","jairo.blanchard@example.com","(535) 317-7309","1998-03-19","9635 Main St","New York","New York","10005"
"C745","Rishi","Watkins","rishi.watkins@example.com","(961) 343-7917","2000-10-13","5891 5th Ave","New York","New York","10001"
"C746","Immanuel","Goodwin","immanuel.goodwin@example.com","(277) 267-7190","2001-09-03","4437 5th Ave","New York","New York","10001"
"C747","Elle","Berry","elle.berry@example.com","(548) 862-1486","1989-03-07","2826 Main St","New York","New York","10001"
"C748","Raphael","Francis","raphael.francis@example.com","(842) 231-7684","1969-07-03","1478 Broadway","New York","New York","10001"
"C749","Hadley","Barrett","hadley.barrett@example.com","(320) 842-8364","1968-01-17","5177 Lexington Ave","New York","New York","10005"
"C750","Mollie","Jenkins","mollie.jenkins@example.com","(822) 259-7514","1970-03-15","8504 Broadway","New York","New York","10005"
"C751","Cali","Nolan","cali.nolan@example.com","(805) 914-2258","1991-01-18","1278 Main St","New York","New York","10004"
"C752","Bryce","Higgins","bryce.higgins@example.com","(496) 451-2494","1966-02-07","8828 5th Ave","New York","New York","10004"
"C753","Beatrice","Bean","beatrice.bean@example.com","(435) 688-6030","1974-02-02","906 Main St","New York","New York","10004"
"C754","Shea","Novak","shea.novak@example.com","(981) 557-6162","2001-03-02","1348 Lexington Ave","New York","New York","10003"
"C755","Mateo","Mcdaniel","mateo.mcdaniel@example.com","(356) 759-2759","1979-05-01","8754 Lexington Ave","New York","New York","10005"
"C756","Arianna","Carlson","arianna.carlson@example.com","(850) 460-7514","1962-08-26","112 Main St","New York","New York","10003"
"C757","Frankie","Davenport","frankie.davenport@example.com","(760) 249-1256","1992-09-23","5847 Madison Ave","New York","New York","10003"
"C758","Morgan","Hammond","morgan.hammond@example.com","(437) 602-5374","1965-04-05","4444 Lexington Ave","New York","New York","10003"
"C759","Judith","Mccullough","judith.mccullough@example.com","(469) 852-7406","2005-05-27","9762 5th Ave","New York","New York","10001"
"C760","Luca","Francis","luca.francis@example.com","(566) 862-5946","2003-01-04","4199 Main St","New York","New York","10004"
"C761","Mallory","Figueroa","mallory.figueroa@example.com","(889) 615-7818","1961-12-28","1943 Madison Ave","Jersey City","New Jersey","7002"
"C762","Larissa","Douglas","larissa.douglas@example.com","(327) 603-1848","1997-12-05","9031 5th Ave","New York","New York","10005"
